Id_Noleggio,Data_Consegna,Data_Ordine,Numero_Giorni,Luogo_Restituzione,Id_Dipendente,N_Id_Veicolo,N_Codice_Fiscale
901239,2023-05-29,2023-05-26,28,"Curahkalak Tengah",2000050,WAUDF78E45A725821,NKYXHT32Y15M087X
901240,2023-10-16,2023-10-13,42,Mojokerto,2000108,WAUDF98EX6A675780,GDEGGN69W15E478I
901241,2023-06-10,2023-06-09,102,Shumyachi,2000110,WAUDFAFL8EN085538,ENEGRD73I87H140X
901242,2023-05-02,2023-05-01,143,Koupla,2000007,WAUDH78E46A255317,LZYVRC98C75I155R
901243,2023-04-22,2023-04-21,44,Taouloukoult,2000100,WAUDH78E58A934421,AGNAZI55F89P801O
901244,2023-08-11,2023-08-10,116,"Black River",2000130,WAUDH78EX8A902886,XALXDU25D36T806S
901245,2023-08-18,2023-08-16,105,Lhoknga,2000020,WAUDN74F28N739991,ZQIEER25Z09Q808X
901246,2023-04-30,2023-04-29,77,Taouloukoult,2000156,WAUDV94F59N212248,BNVEFK57S62F256J
901247,2023-06-16,2023-06-13,112,"Ponte Nova",2000106,WAUEFAFL7DA023140,LJGWVZ25B16G064R
901248,2023-10-15,2023-10-13,130,Hengjie,2000059,WAUEFAFLXFN892908,NKYXHT32Y15M087X
901249,2023-09-29,2023-09-28,67,Rozwadza,2000167,WAUEFBFL3BN784565,BLVFUF67U35U133Q
901250,2023-09-29,2023-09-27,146,Zhongxing,2000179,WAUEH64B31N509837,LVHJLH44H26L328L
901251,2023-08-17,2023-08-15,128,Dengzhou,2000027,WAUEH74F47N363370,PWVNFA84L87H456N
901252,2023-09-24,2023-09-21,20,Citt,2000136,WAUEH78E46A006634,HNIKRQ55V95I176E
901253,2023-08-01,2023-07-31,47,Shumyachi,2000059,WAUEH78E47A360591,ACKAOT28C54B747N
901254,2023-05-18,2023-05-16,38,"Al Fashn",2000124,WAUFEBFM6BA606544,IDNEDA42K99Z105D
901255,2023-09-02,2023-08-30,60,Hengjie,2000144,WAUFGBFC0DN937004,XCWSMO29K71N898E
901256,2023-06-30,2023-06-28,133,Bors,2000129,WAUGL78E98A287792,WEWUCC84A08P226O
901257,2023-07-14,2023-07-12,39,"Montes Claros",2000119,WAUHF78P68A585889,THCWHR18P38J711N
901258,2023-09-15,2023-09-14,20,Mojokerto,2000161,WAUHF78P79A919476,VEQHRA46A40O587I
901259,2023-07-09,2023-07-07,105,Zhongxing,2000041,WAUHF98P08A225495,IABKUK22Z37D061M
901260,2023-09-05,2023-09-03,44,Shardara,2000071,WAUHF98P49A956111,LVHJLH44H26L328L
901261,2023-05-30,2023-05-27,60,Floda,2000111,WAUHF98P69A807652,DALWZV82F51P785Y
901262,2023-08-08,2023-08-07,137,Niedzwiedz,2000175,WAUHGBFCXCN694096,BCHQEA99D57R469D
901263,2023-08-06,2023-08-03,100,Chortkiv,2000000,WAUJC68E32A283941,TBTJKN77A74W383V
901264,2023-06-24,2023-06-22,18,Rozwadza,2000038,WAUJC68E52A518131,EHIYIY02F44R920V
901265,2023-09-14,2023-09-13,7,Donglai,2000152,WAUJC68EX3A732369,UNSGHX85O74C099G
901266,2023-08-15,2023-08-12,127,Tomakivka,2000129,WAUKF68E05A370969,EZYMIQ77V21P502Y
901267,2023-10-01,2023-09-29,101,Niedzwiedz,2000161,WAUKF78P09A375635,PQKTMT95S16Q895M
901268,2023-05-01,2023-04-30,123,Bors,2000166,WAUKFBFL0BA717965,EZYMIQ77V21P502Y
901269,2023-07-16,2023-07-13,105,Brasy,2000165,WAUKH78E97A323488,DEUOAW10N04S873S
901270,2023-08-23,2023-08-22,88,Taouloukoult,2000129,WAULC58E04A353854,WEWUCC84A08P226O
901271,2023-04-28,2023-04-25,135,Donglai,2000166,WAULC58E35A826034,XRWMMI72M55K352Q
901272,2023-08-04,2023-08-01,147,Reforma,2000034,WAULC58E93A521473,FALDMA79A02E678K
901273,2023-08-17,2023-08-15,89,Tomakivka,2000027,WAULFAFH9BN745640,VEFDKC02S92A720V
901274,2023-08-09,2023-08-08,87,Terangun,2000068,WAULT58E32A001266,YYTGMB68R65F200F
901275,2023-04-30,2023-04-27,45,"Banjar Bongangede",2000059,WAULT64B42N116579,VQPIKP86D50W608G
901276,2023-08-03,2023-07-31,10,Hengjie,2000025,WAULV94E69N012353,YDJMLY03L31O248W
901277,2023-09-10,2023-09-09,25,Donglai,2000066,WAUMFAFL1AA066444,JOKOST95I95X208Q
901278,2023-08-20,2023-08-19,103,Tyres,2000057,WAUMFAFR3FA595809,JDIHAJ88T19B837X
901279,2023-06-04,2023-06-03,88,Citt,2000049,WAUML44E84N017267,KDHSXC24K95N963X
901280,2023-05-19,2023-05-18,124,Mojokerto,2000106,WAUMR44E17N841470,GQPZUP25I29C293C
901281,2023-05-10,2023-05-08,114,Dengzhou,2000068,WAUMV94E29N758268,KKJDCG64V27L600K
901282,2023-07-31,2023-07-29,46,Yajiang,2000093,WAUNE78P58A918900,AOTUMY85V25W369O
901283,2023-05-15,2023-05-14,87,Kapinango,2000000,WAUNF78P06A890966,LWHQLJ48J26E443F
901284,2023-05-30,2023-05-27,85,Koupla,2000106,WAUNF78P68A105319,KCGLJS68H10V339V
901285,2023-07-13,2023-07-10,70,Taouloukoult,2000101,WAURMAFD2EN556622,NQBBGM31A89H759B
901286,2023-05-21,2023-05-18,7,"Zgornje Pirnice",2000171,WAURVAFD2CN547249,PQDADB31C43A759F
901287,2023-04-25,2023-04-22,71,Shumyachi,2000169,WAUSF98E08A638649,DALWZV82F51P785Y
901288,2023-07-28,2023-07-25,101,Yajiang,2000092,WAUSH78E56A793662,KKJDCG64V27L600K
901289,2023-09-28,2023-09-27,6,Floda,2000089,WAUSH78E68A703292,QGVZVJ67E81R347X
901290,2023-09-09,2023-09-07,83,Xinzhou,2000025,WAUSH94F67N404497,MMXLUZ88S71D170B
901291,2023-09-13,2023-09-12,130,Chortkiv,2000158,WAUUFAFH0BN179551,LLCWQW56E47X161T
901292,2023-08-12,2023-08-11,36,Tomakivka,2000128,WAUUFAFH7DN340433,JNJFET65S81O245C
901293,2023-04-23,2023-04-20,140,Lhoknga,2000144,WAUUFAFH9DN985293,NZKDTB88N83Q628F
901294,2023-06-04,2023-06-03,123,Reforma,2000082,WAUUL68E95A840918,XAURFY59M37W995X
901295,2023-10-09,2023-10-08,114,Yashalta,2000151,WAUUL78E45A959367,NYRFJW88R21G018A
901296,2023-10-05,2023-10-04,7,Ambarawa,2000109,WAUUL98E66A279838,CRHCTO21J03R505S
901297,2023-08-03,2023-08-02,40,Brasy,2000072,WAUVC68E04A468226,RDEBGZ87Q16Y538B
901298,2023-06-13,2023-06-12,138,Henanan,2000110,WAUVFAFR7CA336904,TIXXUP92K11F878S
901299,2023-07-15,2023-07-12,88,Terangun,2000005,WAUVT54B04N059156,AXGHWK44A12V921L
901300,2023-07-28,2023-07-26,149,"Al Fashn",2000006,WAUVVAFR3CA961433,IVVAMK71D96D702P
901301,2023-08-21,2023-08-20,125,Savitaipale,2000169,WAUWFAFH7EN619598,RGFIXV77C92K763N
901302,2023-08-04,2023-08-02,109,Chortkiv,2000168,WAUWFBFL0CA590265,SMCGRU10E98T436X
901303,2023-10-09,2023-10-07,28,"Zgornje Pirnice",2000149,WAUXG74F09N936604,AWCLWK38R47Q675U
901304,2023-05-26,2023-05-23,7,Houjia,2000122,WBA3A5C5XFF555877,JERYSF73Y93B513L
901305,2023-10-13,2023-10-12,81,Kti,2000044,WBA3A5G52DN195095,KDHSXC24K95N963X
901306,2023-09-06,2023-09-05,135,Leubatang,2000058,WBA3A5G53CN584861,NZKDTB88N83Q628F
901307,2023-05-25,2023-05-22,149,Shumyachi,2000036,WBA3A5G57FN159096,JQJNZR80E43T845L
901308,2023-08-28,2023-08-26,66,Sardasht,2000160,WBA3B5G56EN059874,RDEBGZ87Q16Y538B
901309,2023-07-03,2023-06-30,26,Brasy,2000176,WBA3N7C53FK654435,LRGQSJ30V92V352A
901310,2023-10-05,2023-10-03,99,Zhongxing,2000079,WBA3R5C57FK052436,BLVFUF67U35U133Q
901311,2023-08-20,2023-08-19,96,Donglai,2000024,WBA3T1C56EP741847,MXZDCD63C48U147N
901312,2023-07-21,2023-07-19,59,Ambarawa,2000034,WBA5A7C54FD377528,MAMNDW82M71Z785X
901313,2023-08-16,2023-08-15,117,Riti,2000100,WBAAV53401J796789,GSNRAL69G95D584U
901314,2023-05-18,2023-05-16,121,Xinzhou,2000076,WBAAV53411F279679,ZUAHGT40I70M001N
901315,2023-05-22,2023-05-21,31,"Curahkalak Tengah",2000016,WBABD53446P240061,UQQGFB12B54V253X
901316,2023-05-12,2023-05-10,74,Savitaipale,2000091,WBABS53483E568869,GFGGEZ04H97E234R
901317,2023-09-23,2023-09-20,45,Creil,2000105,WBABV13485J690562,QYDKBO24F43L414S
901318,2023-09-20,2023-09-17,36,Nyakhachava,2000026,WBADW7C58BE572369,TQBHGN77Q28H260C
901319,2023-04-29,2023-04-28,19,Yasothon,2000004,WBADX7C58DE285663,LRNKWD99T00O750L
901320,2023-07-30,2023-07-27,126,"Montes Claros",2000091,WBAEP33422P332935,QKMGNG24P69G852U
901321,2023-05-28,2023-05-26,3,Citt,2000158,WBAET37425N455043,EHFCZR29V05E294F
901322,2023-07-01,2023-06-28,23,Chortkiv,2000087,WBAEV33463K838532,GGTOVX43I69Q115P
901323,2023-09-02,2023-08-30,88,Chortkiv,2000068,WBAFU7C51CD562501,DALWZV82F51P785Y
901324,2023-05-07,2023-05-06,128,"San Miguel",2000033,WBAFU9C58CD285597,MAMNDW82M71Z785X
901325,2023-07-17,2023-07-14,26,"Black River",2000050,WBAGH03491D897493,DBLGDH64L13N537B
901326,2023-09-20,2023-09-17,79,Lhoknga,2000065,WBAGL63535D237465,FALDMA79A02E678K
901327,2023-06-22,2023-06-19,106,Tomakivka,2000110,WBAHN03586D421507,QSWUSY71S05C168H
901328,2023-06-08,2023-06-05,38,Savitaipale,2000119,WBAHN83528D908011,IUAUCC59K14V403A
901329,2023-10-06,2023-10-04,47,"Al Fashn",2000042,WBAKB0C5XCC496516,NTSZUG77F81W172E
901330,2023-08-18,2023-08-17,148,Koupla,2000023,WBAKB4C54CC430552,LSFPBQ10U09G931S
901331,2023-07-06,2023-07-05,107,"Montes Claros",2000038,WBAKE3C5XDE841588,NANVTP58V02Y142L
901332,2023-09-21,2023-09-20,130,Zhongxing,2000132,WBAKP9C52FD856849,DBLGDH64L13N537B
901333,2023-04-30,2023-04-29,98,Fundong,2000150,WBALL5C53CE587629,QNNWOP03R38H444V
901334,2023-07-09,2023-07-06,58,Shardara,2000014,WBALM7C56AE029425,OIMLAU06U16T552F
901335,2023-07-05,2023-07-04,53,Niedzwiedz,2000002,WBALW7C59CC891966,IGMUSX66C80A459K
901336,2023-05-06,2023-05-04,39,Fundong,2000149,WBANE53517B969913,RNCVFW69M72H227R
901337,2023-10-05,2023-10-04,27,"Curahkalak Tengah",2000132,WBAPK5C53BF784877,GGTOVX43I69Q115P
901338,2023-07-02,2023-06-30,104,Busay,2000063,WBAVC53598A203179,KJALBE02P35I118P
901339,2023-06-30,2023-06-27,80,Hengjie,2000125,WBAVM5C55DV091349,QGVZVJ67E81R347X
901340,2023-08-01,2023-07-30,14,Floda,2000040,WBAXH5C56DD552450,GAMPWW61E97D984V
901341,2023-06-29,2023-06-27,9,Rentian,2000106,WBAYA6C52FD433280,HYGYDE43Y42E709K
901342,2023-07-03,2023-06-30,7,Ambarawa,2000101,WBAYA8C57FG916502,YIWLON15J07F038U
901343,2023-08-25,2023-08-22,144,Creil,2000010,WBAYB6C54FD046808,HYCKWG44E89U808X
901344,2023-09-10,2023-09-08,129,Yajiang,2000076,WBAYE4C51DD949698,VIKBBV10M07P859J
901345,2023-09-20,2023-09-19,69,Tyres,2000025,WBAYE4C57FD107323,MLGKBD08Z35O848F
901346,2023-09-28,2023-09-26,108,Jumpangdua,2000034,WBAYF4C52FD227737,CHIDDJ74U01M308F
901347,2023-05-22,2023-05-21,66,Mojokerto,2000143,WBAYM1C57ED290755,HXJRYW27C89O640E
901348,2023-05-21,2023-05-19,88,Brasy,2000136,WBSBR93416P380945,ILZDWE20K83Y397L
901349,2023-07-26,2023-07-24,80,"San Miguel",2000083,WDDHF0EB3EA992024,UWTSXM29L21A132Y
901350,2023-08-13,2023-08-11,123,Savitaipale,2000043,WDDHF0EB5EB603281,AXGHWK44A12V921L
901351,2023-06-15,2023-06-14,89,Nyakhachava,2000034,WDDHF0EB6EB549327,UMOFLD97Z40G646N
901352,2023-06-11,2023-06-08,77,"Montes Claros",2000160,WDDHF2EB0DA161526,XCWSMO29K71N898E
901353,2023-05-08,2023-05-07,102,Pyatovskiy,2000128,WDDHF5KB4FB184732,MQOITN77R10W569M
901354,2023-07-15,2023-07-13,64,Ambarawa,2000000,WDDHF5KB6EA808504,BLVFUF67U35U133Q
901355,2023-07-27,2023-07-24,81,Riti,2000004,WDDHF8JB9DA153076,OTHWHS33G25Y812P
901356,2023-08-03,2023-08-02,101,Riti,2000112,WDDJK6FA8FF178395,CXDOXL88Y23Q196N
901357,2023-06-28,2023-06-27,111,Rozwadza,2000133,WDDLJ6FB4FA098870,IABKUK22Z37D061M
901358,2023-05-30,2023-05-27,90,Donglai,2000008,WP0AA2A98CS115044,PTVOLQ81R63Q868U
901359,2023-06-29,2023-06-28,146,Tomakivka,2000179,WP0AA2A9XES460188,IUQBNZ58M84D403V
901360,2023-04-23,2023-04-20,27,Shumyachi,2000164,WP0AB2A97AS051086,DCMJRR90M88C198Y
901361,2023-05-23,2023-05-22,69,Fundong,2000079,WP0CA2A85EK330805,LSFPBQ10U09G931S
901362,2023-04-26,2023-04-24,30,Shumyachi,2000136,WP0CB2A80FS917167,CAQAWO75M36T173Q
901363,2023-06-08,2023-06-06,35,Henanan,2000103,WP1AA2A2XCL535459,KYJCJD28C91F907R
901364,2023-07-04,2023-07-02,13,Tomakivka,2000026,WUADUAFG9CN830227,ODAOBR73F09Q200J
901365,2023-07-28,2023-07-27,123,"Ponte Nova",2000175,WUALNAFG6EN915053,TBTJKN77A74W383V
901366,2023-05-31,2023-05-29,148,Yashalta,2000126,WVGAV7AX6AW863891,WNWRCY32P99H912J
901367,2023-07-10,2023-07-07,24,"Black River",2000057,WVWAN7AN8EE448781,EKTWSF47Q88T113S
901368,2023-09-01,2023-08-29,88,Shumyachi,2000119,WVWED7AJ4BW582355,WCVBES61W63P495Q
901369,2023-04-21,2023-04-19,110,Taouloukoult,2000046,YV140MEB0F1165353,FILXNU71F40Y532I
901370,2023-09-15,2023-09-12,102,Koupla,2000122,YV1612FS5E1899140,UMOFLD97Z40G646N
901371,2023-05-15,2023-05-12,88,Shumyachi,2000135,YV1622FS2C2874670,YYTGMB68R65F200F
901372,2023-06-18,2023-06-17,45,Hengjie,2000133,YV1672MS7B2554246,ZGGSBO79K14D452O
901373,2023-06-27,2023-06-24,23,Shardara,2000006,YV1902FH8D1035637,NBBTJR38Y98P820S
901374,2023-06-30,2023-06-27,73,Savitaipale,2000173,YV1940AS8D1888860,ENWPSW44Y66V760J
901375,2023-08-13,2023-08-10,15,"Montes Claros",2000113,YV4612HK3F1455305,YOWUFT62K58K374L
901376,2023-06-02,2023-05-31,6,Leubatang,2000088,YV4902DZ0E2270107,BTLCNU38B77A480P
901377,2024-09-23,2024-09-20,233,"Banjar Bongangede",2000023,19UUA65595A031059,CXDOXL88Y23Q196N
901378,2024-08-31,2024-08-28,86,Busay,2000154,19UUA66216A060741,LRKFPS88X29R793R
901379,2024-11-24,2024-11-22,203,"Al Fashn",2000060,19UUA66238A137161,TIXXUP92K11F878S
901380,2024-12-09,2024-12-08,86,Kapinango,2000178,19UUA662X7A767497,AQSQOK88B98U130Z
901381,2024-04-22,2024-04-20,338,Lhoknga,2000161,19UUA8F22CA833658,VJSQXL82P48Q103R
901382,2024-07-27,2024-07-26,124,Tomakivka,2000167,19UUA8F50DA696490,MBIOWU23F78K866P
901383,2024-09-13,2024-09-12,342,Koupla,2000137,19UUA8F52CA504890,PXHVMC72N67J929R
901384,2024-12-25,2024-12-23,324,Shumyachi,2000133,19VDE3F34DE555576,QNNWOP03R38H444V
901385,2024-06-13,2024-06-11,256,Creil,2000030,19XFA1E82BE721054,VAZJSE96H09D817P
901386,2024-07-22,2024-07-21,345,Leubatang,2000139,19XFB2F54FE126025,ZQBZBE99H04M220C
901387,2024-10-29,2024-10-28,153,"Banjar Bongangede",2000125,1C3CCBBB2DN501421,GQMSFR55I49B521U
901388,2024-10-31,2024-10-28,272,Rentian,2000045,1C4AJWAG6FL807663,JTULLO61Y25S823R
901389,2024-06-12,2024-06-09,301,Kelasuri,2000020,1C4NJPBA3CD041754,NGXVWJ83M26A237B
901390,2024-07-30,2024-07-29,104,Sardasht,2000116,1C4RDHAG1EC861960,VOVBZB27E27D650G
901391,2024-08-07,2024-08-06,27,"Curahkalak Tengah",2000039,1C4RDHEG9CC785542,OTGPQC58Z84Z320S
901392,2024-07-28,2024-07-27,92,Chortkiv,2000169,1D4PT5GK9BW212280,KNQBZU56W79E359J
901393,2024-10-26,2024-10-25,87,Riti,2000147,1D4PU2GK7AW457069,OZHCVA09Z10X338T
901394,2024-07-12,2024-07-09,161,Zhongxing,2000042,1D7CE3BK8AS148097,MMXLUZ88S71D170B
901395,2024-12-12,2024-12-11,305,Savitaipale,2000124,1D7CW3GKXAS673183,MXZDCD63C48U147N
901396,2024-06-20,2024-06-19,250,Bors,2000048,1D7RB1GP7AS311415,JTGHVB47L45I393J
901397,2024-10-07,2024-10-05,323,Donglai,2000156,1D7RE5GK5BS166637,EGNNSQ58I21V072T
901398,2024-09-07,2024-09-04,336,Tomakivka,2000175,1D7RV1CP5BS933770,JTGHVB47L45I393J
901399,2024-09-12,2024-09-11,70,Mojokerto,2000085,1D7RV1GT7BS993167,ZTDNHA00T76Z033H
901400,2024-04-24,2024-04-21,148,Kti,2000139,1D7RW3GK0BS221318,WEWUCC84A08P226O
901401,2024-10-28,2024-10-27,289,Kapinango,2000088,1FA6P0G73E5364938,UKOHGL66F67X078I
901402,2024-07-20,2024-07-19,326,Taouloukoult,2000062,1FADP5AU3DL398472,ADRPMU31S99L692A
901403,2024-09-16,2024-09-13,298,Shardara,2000026,1FAHP3E2XCL695638,KUYMGU73Q91J876N
901404,2024-06-29,2024-06-27,194,Tyres,2000015,1FBAX2CM4FK354144,HYEVIR65R13R863T
901405,2024-06-21,2024-06-19,28,Dengzhou,2000028,1FBNE3BL2DD156041,ULZOOK13E53Z846G
901406,2024-10-12,2024-10-09,264,Ambarawa,2000089,1FMCU0E70AK344532,FILXNU71F40Y532I
901407,2024-08-20,2024-08-19,100,Savitaipale,2000051,1FMJK1F56BE701003,SJBGTR85H08I440A
901408,2024-06-20,2024-06-17,168,Henanan,2000138,1FMJK1H59BE019830,ASDSAA65O82W048O
901409,2024-10-12,2024-10-10,157,Rentian,2000162,1FMJK1HT2FE492246,KWAQDB74C35Z586L
901410,2024-08-27,2024-08-26,222,Brasy,2000179,1FMJK2A58AE891947,NTSZUG77F81W172E
901411,2024-08-12,2024-08-10,187,Niedzwiedz,2000085,1FMJU1H51AE944207,OPUUJD73B87X302U
901412,2024-11-18,2024-11-15,12,Citt,2000166,1FMNE1BW4AD275131,UNDOAO64D63B838T
901413,2024-07-13,2024-07-11,42,Shumyachi,2000137,1FT7W2A69EE029869,LSFPBQ10U09G931S
901414,2024-09-21,2024-09-18,257,Dengzhou,2000071,1FTEW1C81AK491211,VIKBBV10M07P859J
901415,2024-06-06,2024-06-04,302,Niedzwiedz,2000044,1FTEX1CM8BF263680,ZEKGXV03F93Z278M
901416,2024-06-21,2024-06-19,38,"Montes Claros",2000035,1FTEX1E83AF043958,XFHSMU31T62I522J
901417,2024-05-21,2024-05-20,276,Tyres,2000101,1FTEX1EW4AK395484,BQGJKI11N91J623D
901418,2024-05-07,2024-05-05,101,Kelasuri,2000085,1FTMF1EW1AF601271,OZVRKR96U73F698M
901419,2024-12-03,2024-12-02,350,Donglai,2000103,1FTMF1EW2AF789931,XJSFWS35Z58V201Q
901420,2024-08-30,2024-08-27,161,"Curahkalak Tengah",2000103,1FTNF2B57AE959342,VGUCWL54F08D921S
901421,2024-08-03,2024-08-01,146,Yasothon,2000027,1FTSW2A55AE246377,PQDADB31C43A759F
901422,2024-04-30,2024-04-28,53,Kelasuri,2000163,1FTSW3A53AE527289,LRNKWD99T00O750L
901423,2024-09-29,2024-09-27,49,Koupla,2000029,1FTSX2A50AE171083,OTGPQC58Z84Z320S
901424,2024-07-15,2024-07-14,201,Rentian,2000140,1FTSX2A59AE046518,NUOJUU31A45U320R
901425,2024-11-16,2024-11-15,361,Sardasht,2000085,1FTWX3A5XAE280657,QLFGBG14D97K963Z
901426,2024-05-23,2024-05-22,288,Savitaipale,2000037,1G4GA5EC6BF079519,GHYMLE53H34H114R
901427,2024-12-24,2024-12-22,127,Brasy,2000122,1G4GB5ER1CF699942,LHSULI77T62O389B
901428,2024-06-19,2024-06-16,26,"Ponte Nova",2000052,1G4GE5E3XCF416988,UHWBQW34F60S559Y
901429,2024-09-22,2024-09-19,297,Kti,2000019,1G4GE5GD3BF022527,OBMZOY88C44Z114M
901430,2024-07-22,2024-07-21,247,Creil,2000154,1G4GJ5G39DF908244,FEQZTT01K44U855V
901431,2024-10-20,2024-10-18,284,Kti,2000011,1G4HP52K234335957,SUSVGO64J87A639T
901432,2024-12-26,2024-12-25,120,Rentian,2000023,1G4PR5SK7F4170336,DWZGPH36V95T072R
901433,2024-07-04,2024-07-03,182,Hengjie,2000085,1G4PR5SK9C4883296,ZUAHGT40I70M001N
901434,2024-12-14,2024-12-11,344,Guxi,2000049,1G6AA5RA9E0857213,PFOKFX12I37K046N
901435,2024-09-25,2024-09-23,103,Citt,2000176,1G6AA5RX8D0696761,HTTUBV34H99Z729I
901436,2024-12-04,2024-12-02,208,Fundong,2000179,1G6AB5RA6F0121697,SYASOT83C73T570I
901437,2024-05-16,2024-05-14,261,Zhongxing,2000038,1G6AB5RX1F0709687,PWVNFA84L87H456N
901438,2024-08-04,2024-08-01,77,"San Miguel",2000018,1G6AB5SA5E0348081,LXRAQZ48V67E614N
901439,2024-09-27,2024-09-25,127,Bors,2000167,1G6AC5SX6F0500758,EZYMIQ77V21P502Y
901440,2024-10-17,2024-10-15,7,Tomakivka,2000040,1G6AG5RX3D0651032,LRNKWD99T00O750L
901441,2024-10-07,2024-10-04,70,Busay,2000027,1G6AX5SX0F0456115,KEWNPU87R60M051Y
901442,2024-11-01,2024-10-30,341,Shumyachi,2000058,1G6AZ5S3XE0226104,FWVOJZ20U92W055X
901443,2024-07-17,2024-07-14,54,Savitaipale,2000135,1G6D25EY3B0996326,FWVOJZ20U92W055X
901444,2024-06-15,2024-06-13,315,Creil,2000155,1G6DA1ED9B0905195,PADBXY05D59J640O
901445,2024-06-27,2024-06-26,345,"San Miguel",2000049,1G6DA5EG0A0661811,XJSFWS35Z58V201Q
901446,2024-08-21,2024-08-18,11,Riti,2000042,1G6DA67V080901953,HAJUYE51Y25H475B
901447,2024-05-24,2024-05-22,208,Riti,2000047,1G6DA8E57C0914626,BNVEFK57S62F256J
901448,2024-12-28,2024-12-26,122,"Curahkalak Tengah",2000111,1G6DF8EY5B0584365,KWAQDB74C35Z586L
901449,2024-05-11,2024-05-09,150,Fundong,2000070,1G6DH8EY9B0981586,FZYAOX04T15C227A
901450,2024-06-14,2024-06-13,175,Shardara,2000065,1G6DJ8E36D0786704,LYIKNH46D31R943R
901451,2024-09-07,2024-09-05,202,Yajiang,2000103,1G6DJ8EY3B0283589,AIBTNS95S39P247L
901452,2024-10-18,2024-10-16,235,Shardara,2000135,1G6DK1ED3B0968998,KSDJJH71U00Y725P
901453,2024-05-30,2024-05-29,64,Guxi,2000107,1G6DK8EG8A0416804,QDHHHI76T56Y626S
901454,2024-11-22,2024-11-19,316,Guxi,2000061,1G6DL67A980578879,CSLOLY28G46O506M
901455,2024-07-15,2024-07-13,76,Chortkiv,2000088,1G6DM1E37D0289451,BWLFES44M80C407K
901456,2024-12-25,2024-12-23,33,"Curahkalak Tengah",2000088,1G6DM577680352777,DSPNJX53V75L306Q
901457,2024-09-25,2024-09-24,60,Chortkiv,2000006,1G6DN8EV9A0927461,XRWMMI72M55K352Q
901458,2024-12-04,2024-12-03,156,Taouloukoult,2000040,1G6DS5E39D0543450,EUFYNR16X90S631F
901459,2024-12-22,2024-12-21,232,Hengjie,2000095,1G6DT57V180050749,LRNKWD99T00O750L
901460,2024-07-27,2024-07-25,243,Yasothon,2000060,1G6DV8EP4D0887506,DTNHEY49U97A228M
901461,2024-05-15,2024-05-12,153,Henanan,2000090,1G6DX67D780035657,OJWXGA69F45E515X
901462,2024-07-12,2024-07-10,232,Reforma,2000085,1G6DX67D880612874,FILXNU71F40Y532I
901463,2024-11-11,2024-11-10,336,"Montes Claros",2000092,1G6KD54Y55U047960,VQPIKP86D50W608G
901464,2024-07-09,2024-07-06,255,Pyatovskiy,2000168,1G6KD57YX9U758376,BICPGB11Q13P628L
901465,2024-07-04,2024-07-02,244,Koupla,2000106,1G6KF54984U288574,LZCJKW61P36B956M
901466,2024-09-17,2024-09-16,127,"San Miguel",2000103,1G6KH5EY5AU757440,ADRPMU31S99L692A
901467,2024-08-27,2024-08-25,85,Houjia,2000076,1G6KY54903U300726,LZCJKW61P36B956M
901468,2024-05-07,2024-05-06,251,Ambarawa,2000082,1GD11XEG5FF082132,FCQEBD85K57Y491T
901469,2024-10-25,2024-10-22,66,Kti,2000128,1GD11ZCG1BF455952,LJGWVZ25B16G064R
901470,2024-06-04,2024-06-02,231,Hengjie,2000141,1GD21XEG2FZ306010,RNCVFW69M72H227R
901471,2024-06-27,2024-06-25,125,"Al Fashn",2000000,1GD21ZCG0BZ203323,HYGYDE43Y42E709K
901472,2024-09-14,2024-09-13,333,Hengjie,2000056,1GT01XEG2FZ694240,JXJDGT67V10U184X
901473,2024-09-10,2024-09-09,172,Brasy,2000076,1GT01XEGXFZ519864,STCIBL40F07P793Z
901474,2024-12-15,2024-12-12,129,Rentian,2000002,1GT01ZCGXCF461847,KHNGVR24U57B585S
901475,2024-11-28,2024-11-26,357,Xinzhou,2000106,1GTN1TEH2FZ044041,RGFIXV77C92K763N
901476,2024-08-26,2024-08-24,254,"Montes Claros",2000091,1GTN1TEXXBZ168737,KGWCCR64N20M371K
901477,2024-06-10,2024-06-09,12,Busay,2000126,1GYEC63858R779088,NKYXHT32Y15M087X
901478,2024-09-09,2024-09-08,5,Creil,2000091,1GYFC23219R024854,XFHSMU31T62I522J
901479,2024-11-23,2024-11-21,54,Rozwadza,2000144,1GYFK16229R228930,CSYYKE38D68U746H
901480,2024-09-30,2024-09-27,363,Rozwadza,2000071,1GYS3JKJ1FR525031,HAJUYE51Y25H475B
901481,2024-08-18,2024-08-15,240,Fundong,2000157,1GYS3KEF6DR579290,GWSWCE20P38A006U
901482,2024-11-05,2024-11-04,269,Shardara,2000099,1GYS4AEF4ER129453,JLUVDA46I64N566F
901483,2024-12-02,2024-11-29,253,"Al Fashn",2000035,1GYS4AEFXER131420,HYCKWG44E89U808X
901484,2024-12-31,2024-12-29,220,Yajiang,2000167,1GYS4DEF7DR217123,XQKLOF03H62I351U
901485,2024-12-17,2024-12-14,340,Jumpangdua,2000022,1GYS4TKJ8FR439241,QKMGNG24P69G852U
901486,2024-05-30,2024-05-28,314,Floda,2000021,1GYUKFEJ9AR730108,HYEVIR65R13R863T
901487,2024-07-20,2024-07-17,253,Taouloukoult,2000038,1HGCP2E47AA234410,EKOTEO03D79C695W
901488,2024-04-27,2024-04-24,154,Fundong,2000059,1J4NF1GB9BD533505,YYTGMB68R65F200F
